university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad nacional de tres de febrero	actuario	2021-01-23	lonnie	sullivan	male	36	4135	caspinchango	rachaelsmith@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-23	matthew	mercado	male	21	5590	adrian maturano	taylordwayne@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-10	dr	rachel	female	21	3003	colonia los zapallos	ralvarado@gmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-18	juan	garrett	male	21	6608	agote	jamesbrown@yahoo.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-16	emily	dickerson	female	21	1763	virrey del pino	vbennett@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-11	kirsten	garcia	female	21	3353	arroyo santa maria	nshort@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-21	jill	warren	female	21	3306	centinela	delgadosonya@gmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-24	patricia	davis	female	21	8168	sierra de la ventana	stephendorsey@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-05	john	buck	male	21	6663	juan vela	yhudson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-19	evelyn	myers	female	21	5360	chilecito	zavalachristopher@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-07	karen	hodge	female	21	5463	alto huaco	lewismary@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-02	steven	berry	male	21	3248	caraguata	garrettwinters@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-07	scott	combs	male	21	4176	alto del puesto	melissacontreras@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-31	carl	sutton	male	21	5743	la isabel	benjamin36@gmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-27	barbara	allen	female	21	5384	punta de los llanos	jacobsalinas@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-12	laura	nelson	female	21	3206	bella union paraje	gravesmicheal@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-09	alejandro	brown	male	30	6721	azcuenaga	pricechelsea@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-26	yolanda	ward	female	21	1925	destileria fiscal	taylor09@gmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-12	ricky	rodgers	male	21	1765	isidro casanova	watsontimothy@yahoo.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-13	ashley	weaver	female	21	6339	cailomuta	sydneywarren@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-28	kelly	russell	female	21	4126	el brete	qspencer@yahoo.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-09	elizabeth	snow	female	38	7165	faro querandi	mfrye@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-27	steven	brown	male	49	2760	colonia los tres usaris	hperkins@hotmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-07	beth	barber	female	21	4618	abra de pives	jonathon93@hotmail.com
universidad nacional de tres de febrero	medicina	2021-01-20	stacy	willis	female	36	5605	calle larga vieja	carterjames@gmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-22	aaron	erickson	male	21	1987	alegre	robert28@hotmail.com
universidad nacional de tres de febrero	agronomía	2021-01-25	jessica	brown	female	21	8124	berraondo	ahorn@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-13	sharon	nichols	female	21	9203	aldea escolar	duncankimberly@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-27	ryan	ward	male	21	5421	la tranca	jason01@hotmail.com
universidad nacional de tres de febrero	contador público	2021-01-24	jared	walker	male	34	2134	roldan	burkeraymond@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-30	morgan	mccann	female	24	6073	el triunfo	mariemcneil@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-19		jeffrey	male	21	1903	abasto	haleymaxwell@yahoo.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-06	michael	willia	male	22	2248	bernardo de irigoyen	john45@gmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-03	carrie	perez	female	21	6078	bayauca	wilsonamanda@hotmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-07	jennifer	sutton	female	34	5521	los corredores	myerswalter@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-13	joshua	luna	male	34	1834	temperley	rickyatkinson@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-29	frank	moss	male	40	6701	carlos keen	jerry09@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-10	juan	olson	male	21	5465	baños pismanta	stephaniejohnson@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-12	andrew	lee	male	29	2128	arroyo seco	tara34@yahoo.com
universidad nacional de tres de febrero	actuario	2021-01-26	victoria	klein	female	21	1631	villa rosa	andersonrachael@gmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-10	james	reeves	male	34	3003	colonia los zapallos	walexander@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-31	matthew	brewer	male	21	3051	alejandra	molly43@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-05	adam	gonzalez	male	21	5523	buena nueva	lhunt@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-11	teresa	bailey	female	21	7301	ariel	kristinamartinez@yahoo.com
universidad nacional de tres de febrero	bioquímica	2021-01-27	william	holmes	male	21	5587	barcala	campbelllinda@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-10	anthony	patton	male	43	3013	colonia matilde	rallen@hotmail.com
universidad nacional de tres de febrero	contador público	2021-01-09	daniel	oliver	male	21	9017	cameron	tinawilliams@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-22	wanda	khan	female	21	6634	alberti	andreawilliams@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-03	aaron	santana	male	21	5777	adolfo rodriguez saa	matthewskaitlyn@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-22	brett	rodriguez	male	21	3112	colonia loma negra	gamblejames@gmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-22	jason	powell	male	42	6455	carlos tejedor	krhodes@gmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-11	ashley	lara	female	21	4128	el carmen	william03@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-05	kimberly	clark	female	21	5380	chamical	fferguson@gmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-21	shelby	fernandez	female	21	3543	colonia lote 12	dixonrobert@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-17	kimberly	jenkins	female	21	1893	centro agricola el pato	batesashley@hotmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-27	kylie	roberts	female	21	1682	martin coronado	victorgoodman@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-04	gregory	dean	male	21	2808	atucha	jeremy93@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-18	matthew	jackson	male	21	2345	campo botto	gonzalezpaul@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-07		robert	male	31	6601	altamira	daniel81@gmail.com
universidad nacional de tres de febrero	contador público	2021-01-19	cassandra	odonnell	female	21	5738	avanzada	catherine60@hotmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-11	rachel	lee	female	33	2401	castelar	nathan44@hotmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-15	brian	guerrero	male	21	1735	el durazno	wendysmith@gmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-02	andrew	davis	male	47	4126	el brete	alexander71@yahoo.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-14	angela	stuart	female	21	9031	bajo la cancha	williamsmelissa@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-12	john	rowe	male	35	6203	el olivo	brendamurray@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-11	michael	stevens	male	34	3229	colonia freitas	vhenderson@hotmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-12	barbara	smith	female	21	6053	el peregrino	josephhall@gmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-17	mark	walker	male	21	6343	los gauchos	kkrause@hotmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-07	david	collins	male	21	8307	colonia gobernador ayala	frederick61@yahoo.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-05	ashley	david	female	21	6438	masurel	fuentesregina@hotmail.com
universidad nacional de tres de febrero	medicina	2021-01-16	alejandra	ellis	female	25	1601	isla martin garcia	bcohen@hotmail.com
universidad nacional de tres de febrero	agronomía	2021-01-02	cathy	whitaker	female	35	7605	barrio chapadmalal	singletonkimberly@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-29	jordan	cardenas	male	21	6465	coraceros	stevenwong@yahoo.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-28	lisa	beck	female	45	4741	agua de las palomas	donaldpierce@gmail.com
universidad nacional de tres de febrero	contador público	2021-01-05	emily	rodriguez	female	21	5351	banda florida	austinlaura@hotmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-08	mary	mckenzie	female	48	8336	gobernador duval	carpentermark@hotmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-02	michael	jackson	male	21	8336	gobernador duval	williamsfrances@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-05	michael	garza	male	21	5369	pagancillo	kevinrodriguez@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-24	daniel	archer	male	21	6105	cañada seca	lramirez@yahoo.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-28	andrew	rowe	male	21	1623	barrio garin norte	gtaylor@gmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-19	jessica	gray	female	49	3263	1 de mayo	patrick45@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-10	lisa	robertson	female	21	3453	ifran	benjaminmoore@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-18	patricia	owens	female	20	3466	abalo	melanie66@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-11	caitlin	baird	female	31	8158	aparicio	tina89@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-04	brett	alvarado	male	21	5722	acasape	bellnathan@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-15	kelly	conner	female	21	3412	albardon	juan66@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-27	jonathan	finley	male	21	3150	algarrobitos 1ro	hernandezthomas@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-16	james	durham	male	31	5260	acheral	michaelmitchell@yahoo.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-11	joe	simmons	male	26	5463	alto huaco	adamsrachel@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-28	kelsey	adkins	female	21	6000	barrio carosio	ibenitez@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-09	monique	hall	female	21	9410	bahia lapataia	adamsmith@yahoo.com
universidad nacional de tres de febrero	actuario	2021-01-04	richard	marquez	male	21	2805	arroyo aleli	chungnicholas@hotmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-20	katherine	figueroa	female	29	2113	peyrano	ballen@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-13	curtis	wilson	male	21	3137	alcaraz sud	simmonsjohn@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-18	nathan	farrell	male	21	6319	carro quemado	bjackson@yahoo.com
universidad nacional de tres de febrero	arquitectura	2021-01-15	christian	raey	male	21	1733	plomer	robertcunningham@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-08	shelby	mcdonald	female	21	6301	ataliva roca	lewiserin@yahoo.com
universidad nacional de tres de febrero	agronomía	2021-01-03	denise	jensen	female	21	1752	lomas del mirador	bishopnancy@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-04	lauren	cole	female	21	7536	estacion coronel pringles	phillip77@yahoo.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-03	joseph	robinson	male	21	7150	ayacucho	christopher53@gmail.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-28	kelsey	bailey	female	28	9420	aserradero arroyo	rodney51@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-24	christopher	franco	male	19	1909	arana	george01@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-11	michelle	jacobs	female	21	1804	canning	hoganbrian@gmail.com
